893,5ZZDntOE2nYjjq7Uh2mZcJ,Laura Jane Grace,At War With The Silverfish,Day Old Coffee,26,73501,False,0.712,0.933,0,-2.773,1,0.0509,0.326,0.0,0.286,0.865,152.02,3.0,acoustic,High Energy
894,0T3LR3C4dUD11wdgLm0Xoz,Pigeon Pit,Feather River Canyon Blues,Clawfoot,26,168240,False,0.44,0.947,7,-3.115,1,0.0652,0.0477,9.95E-6,0.0488,0.892,185.147,4.0,acoustic,High Energy
898,4ysmODoF5WXlBlGkyWfu7J,Frank Turner,Tape Deck Heart (Deluxe Edition),We Shall Not Overcome,26,232815,False,0.654,0.834,9,-4.436,1,0.0425,0.0172,2.29E-4,0.089,0.904,139.377,4.0,acoustic,High Energy
910,2N7NctlF0wAl57q68v5MOi,Tamio Okuda,E,花になる,27,209200,False,0.512,0.884,4,-4.09,1,0.0368,5.53e-06,0.0,0.123,0.48,124.003,4.0,acoustic,High Energy
922,5Hnfk1EuhqQuh7QhcnikR1,Masaharu Fukuyama,化身,KISSして,27,223333,False,0.324,0.873,10,-3.67,1,0.0664,0.00119,0.0,0.443,0.775,93.059,4.0,acoustic,High Energy
923,6pOD6dUoAMDmvuMePmfOKG,Todd Carey,Future Throwback,Nintendo,47,178659,False,0.723,0.93,0,-3.292,1,0.128,0.239,0.0,0.155,0.69,124.94,4.0,acoustic,High Energy
924,2V2mEnBBn4HsDRNxuVJvwP,Mone Kamishiraishi,あの歌-2-,Diamonds,26,300626,False,0.755,0.918,8,-3.558,1,0.0397,0.356,2.23E-6,0.319,0.634,111.017,4.0,acoustic,High Energy
946,3ZoefygM1VYbvEYXXRNAY2,Violent Femmes,Add It Up (1981-1993),"Dance, Motherfucker, Dance!",27,197266,True,0.308,0.854,4,-8.006,1,0.0494,0.0593,0.00718,0.903,0.689,193.395,4.0,acoustic,High Energy
949,3Z9P9XOLlISMK0MooS8gsN,Get Dead,Honesty Lives Elsewhere,She's a Problem,25,152053,False,0.484,0.953,1,-3.557,1,0.0927,0.000165,0.00155,0.0658,0.667,97.429,4.0,acoustic,High Energy
971,7KqahQEtWTG2xPKE4Kriad,Masaharu Fukuyama,伝言,追憶の雨の中 (Original Version),27,238866,False,0.345,0.919,2,-8.154,1,0.0751,0.189,0.0,0.17,0.407,174.147,4.0,acoustic,High Energy
975,4uBcAJZmH3LkH2rCDe8LgC,Yosui Inoue,招待状のないショー,青空、ひとりきり - Remastered 2018,26,260893,False,0.762,0.805,2,-4.696,0,0.0358,0.283,0.0,0.106,0.963,116.141,4.0,acoustic,High Energy
982,2zfmrdj03N55KX9epHrTg7,Front Porch Step,I Never Loved Before I Found You,So Help Me God,25,257054,False,0.419,0.855,0,-4.782,1,0.0327,7.69e-05,0.0,0.272,0.261,154.098,4.0,acoustic,High Energy
983,3eocijVoKZ340ZIkvsatUc,She/Her/hers,To-Do Lists (Color Coded),To-Do Lists (Color Coded),25,167999,False,0.566,0.835,7,-7.985,1,0.0377,0.0167,0.0326,0.172,0.549,95.009,4.0,acoustic,High Energy
987,75i8nGJoT6Q2znZNNhUmk3,Harley Poe,Horrorful,Hollow Man,26,191552,True,0.448,0.821,7,-6.405,1,0.0328,0.566,0.0,0.339,0.618,104.687,4.0,acoustic,High Energy
